regime,seed,task,cc_gain,cc_mode,limb_condition,always_late_path_error,disrupted_late_path_error,retention_ratio
capacity,9101,straight,0.1,intermittent,intact,0.3299987560722152,0.4980459054265912,0.6625870275744188
capacity,9101,straight,0.1,intermittent,L4 failure,1.727705307494967,2.086505895158429,0.8280375873866304
capacity,9101,straight,0.1,intermittent,L4 slip,0.6913500252368308,0.9302137411873177,0.7432163110753416
capacity,9101,straight,0.1,delayed,intact,0.3299987560722152,0.3424931256045153,0.9635193567454909
capacity,9101,straight,0.1,delayed,L4 failure,1.727705307494967,1.7752317368680288,0.9732280420713351
capacity,9101,straight,0.1,delayed,L4 slip,0.6913500252368308,0.7142209993690353,0.967977734969415
capacity,9101,straight,0.1,noisy,intact,0.3299987560722152,0.31215443616332034,1.0571650370509507
capacity,9101,straight,0.1,noisy,L4 failure,1.727705307494967,1.7109930703890073,1.0097675656290999
capacity,9101,straight,0.1,noisy,L4 slip,0.6913500252368308,0.6767941691265394,1.0215070648866211
capacity,9101,straight,0.1,stuck,intact,0.3299987560722152,0.33599002082580737,0.9821683253006543
capacity,9101,straight,0.1,stuck,L4 failure,1.727705307494967,1.8573262993187591,0.9302109748452196
capacity,9101,straight,0.1,stuck,L4 slip,0.6913500252368308,0.7247539747119669,0.9539099464912744
capacity,9101,straight,0.2,dropout,intact,0.22578932701473514,0.2666366045699897,0.8468054391064205
capacity,9101,straight,0.2,dropout,L4 failure,1.375449325722824,1.8290633873175566,0.7519965329031117
capacity,9101,straight,0.2,dropout,L4 slip,0.4941104753605977,0.6535159570060595,0.7560801998229039
capacity,9101,straight,0.2,intermittent,intact,0.22578932701473514,0.4024909235749359,0.5609799222533216
capacity,9101,straight,0.2,intermittent,L4 failure,1.375449325722824,1.8985864558145695,0.7244596744648646
capacity,9101,straight,0.2,intermittent,L4 slip,0.4941104753605977,0.7998575284645115,0.6177481086027193
capacity,9101,straight,0.2,delayed,intact,0.22578932701473514,0.2312327128352672,0.9764592744954301
capacity,9101,straight,0.2,delayed,L4 failure,1.375449325722824,1.4272965245701064,0.9636745427773682
capacity,9101,straight,0.2,delayed,L4 slip,0.4941104753605977,0.5100176078021061,0.9688106210488313
capacity,9101,straight,0.2,noisy,intact,0.22578932701473514,0.2139102431825426,1.0555330294400882
capacity,9101,straight,0.2,noisy,L4 failure,1.375449325722824,1.3588863232201966,1.012188659359951
capacity,9101,straight,0.2,noisy,L4 slip,0.4941104753605977,0.4829046217833913,1.0232051073270383
capacity,9101,straight,0.2,stuck,intact,0.22578932701473514,0.22751689226896143,0.9924068703778529
capacity,9101,straight,0.2,stuck,L4 failure,1.375449325722824,1.559325929425404,0.8820794291733886
capacity,9101,straight,0.2,stuck,L4 slip,0.4941104753605977,0.5150688603725287,0.9593095474714338
capacity,9101,straight,0.4,dropout,intact,0.2076953479947663,0.19882496381993917,1.0446140364087297
capacity,9101,straight,0.4,dropout,L4 failure,1.0651131659682402,1.5991379833982935,0.6660545725421338
capacity,9101,straight,0.4,dropout,L4 slip,0.3803376847589416,0.46802467624512883,0.812644512272979
capacity,9101,straight,0.4,intermittent,intact,0.2076953479947663,0.276946958593299,0.7499463039771822
capacity,9101,straight,0.4,intermittent,L4 failure,1.0651131659682402,1.5947242137969706,0.6678980332481759
capacity,9101,straight,0.4,intermittent,L4 slip,0.3803376847589416,0.6096806360785169,0.623831006353235
capacity,9101,straight,0.4,delayed,intact,0.2076953479947663,0.21693148775773477,0.9574237015638632
capacity,9101,straight,0.4,delayed,L4 failure,1.0651131659682402,1.0926773912465229,0.9747736838895903
capacity,9101,straight,0.4,delayed,L4 slip,0.3803376847589416,0.3821401670615324,0.9952831906772559
capacity,9101,straight,0.4,noisy,intact,0.2076953479947663,0.2040516517424173,1.0178567349062608
capacity,9101,straight,0.4,noisy,L4 failure,1.0651131659682402,1.075047099858897,0.9907595361245469
capacity,9101,straight,0.4,noisy,L4 slip,0.3803376847589416,0.3898038693257872,0.9757155192347923
capacity,9101,straight,0.4,stuck,intact,0.2076953479947663,0.24721180577502228,0.8401514132532233
capacity,9101,straight,0.4,stuck,L4 failure,1.0651131659682402,1.2376519176526783,0.8605918600993453
capacity,9101,straight,0.4,stuck,L4 slip,0.3803376847589416,0.38144838767851097,0.9970881960562762
capacity,9101,straight,1.0,dropout,intact,0.18714511611089696,0.20355635434467328,0.9193774211244328
capacity,9101,straight,1.0,dropout,L4 failure,0.9029405347142712,1.4179972388375641,0.636771715757696
capacity,9101,straight,1.0,dropout,L4 slip,0.3567950669070826,0.384438943171782,0.9280929345070354
capacity,9101,straight,1.0,intermittent,intact,0.18714511611089696,0.21080768253741883,0.8877528269287733
capacity,9101,straight,1.0,intermittent,L4 failure,0.9029405347142712,1.1496133472446677,0.7854297593868331
capacity,9101,straight,1.0,intermittent,L4 slip,0.3567950669070826,0.39753982136659033,0.8975077406850896
capacity,9101,straight,1.0,delayed,intact,0.18714511611089696,0.187912416853761,0.9959167107969178
capacity,9101,straight,1.0,delayed,L4 failure,0.9029405347142712,0.9096386451438313,0.9926365150982552
capacity,9101,straight,1.0,delayed,L4 slip,0.3567950669070826,0.3551292517111046,1.0046907293272849
capacity,9101,straight,1.0,noisy,intact,0.18714511611089696,0.24413206644507862,0.7665732684608157
capacity,9101,straight,1.0,noisy,L4 failure,0.9029405347142712,0.9887806159700645,0.9131859182215277
capacity,9101,straight,1.0,noisy,L4 slip,0.3567950669070826,0.440632042872532,0.8097347269188453
capacity,9101,straight,1.0,stuck,intact,0.18714511611089696,0.18700128979906988,1.0007691193573136
capacity,9101,straight,1.0,stuck,L4 failure,0.9029405347142712,0.974878624623242,0.9262081575162523
capacity,9101,straight,1.0,stuck,L4 slip,0.3567950669070826,0.3569801561119989,0.9994815140232663
capacity,9101,s_lr,0.0,dropout,intact,0.9474562887962612,0.9474562887962612,1.0
capacity,9101,s_lr,0.0,dropout,L4 failure,2.387243911226972,2.387243911226972,1.0
capacity,9101,s_lr,0.0,dropout,L4 slip,1.3957138513536171,1.3957138513536171,1.0
capacity,9101,s_lr,0.0,intermittent,intact,0.9474562887962612,0.9474562887962612,1.0
capacity,9101,s_lr,0.0,intermittent,L4 failure,2.387243911226972,2.387243911226972,1.0
capacity,9101,s_lr,0.0,intermittent,L4 slip,1.3957138513536171,1.3957138513536171,1.0
capacity,9101,s_lr,0.0,delayed,intact,0.9474562887962612,0.9474562887962612,1.0
capacity,9101,s_lr,0.0,delayed,L4 failure,2.387243911226972,2.387243911226972,1.0
capacity,9101,s_lr,0.0,delayed,L4 slip,1.3957138513536171,1.3957138513536171,1.0
capacity,9101,s_lr,0.0,noisy,intact,0.9474562887962612,0.9474562887962612,1.0
capacity,9101,s_lr,0.0,noisy,L4 failure,2.387243911226972,2.387243911226972,1.0
capacity,9101,s_lr,0.0,noisy,L4 slip,1.3957138513536171,1.3957138513536171,1.0
capacity,9101,s_lr,0.0,stuck,intact,0.9474562887962612,0.9474562887962612,1.0
capacity,9101,s_lr,0.0,stuck,L4 failure,2.387243911226972,2.387243911226972,1.0
capacity,9101,s_lr,0.0,stuck,L4 slip,1.3957138513536171,1.3957138513536171,1.0
capacity,9101,s_lr,0.025,dropout,intact,0.7733808019741357,0.84824287733963,0.9117445281706502
capacity,9101,s_lr,0.025,dropout,L4 failure,2.1502860116426965,2.270478499732252,0.9470629261172352
capacity,9101,s_lr,0.025,dropout,L4 slip,1.1906965759072565,1.2861115622516528,0.9258112677430961
capacity,9101,s_lr,0.025,intermittent,intact,0.7733808019741357,0.8869495960800279,0.8719557519301863
capacity,9101,s_lr,0.025,intermittent,L4 failure,2.1502860116426965,2.3077732467542416,0.9317579249464641
capacity,9101,s_lr,0.025,intermittent,L4 slip,1.1906965759072565,1.3250158477602625,0.898628177104408
capacity,9101,s_lr,0.025,delayed,intact,0.7733808019741357,0.7877719853447376,0.9817317908756249
capacity,9101,s_lr,0.025,delayed,L4 failure,2.1502860116426965,2.1733974622205383,0.9893662107462714
capacity,9101,s_lr,0.025,delayed,L4 slip,1.1906965759072565,1.2087483434298776,0.9850657354603702
capacity,9101,s_lr,0.025,noisy,intact,0.7733808019741357,0.7662811108375539,1.009265126121694
capacity,9101,s_lr,0.025,noisy,L4 failure,2.1502860116426965,2.1456845603667634,1.0021445143246717
capacity,9101,s_lr,0.025,noisy,L4 slip,1.1906965759072565,1.1850566651184429,1.0047591908090319
capacity,9101,s_lr,0.025,stuck,intact,0.7733808019741357,0.7853567784797292,0.9847509096072536
capacity,9101,s_lr,0.025,stuck,L4 failure,2.1502860116426965,2.1823685713121206,0.985299201935384
capacity,9101,s_lr,0.025,stuck,L4 slip,1.1906965759072565,1.2118894542516734,0.9825125317576897
capacity,9101,s_lr,0.05,dropout,intact,0.6225642181731722,0.7558370276260279,0.8236752043341329
capacity,9101,s_lr,0.05,dropout,L4 failure,1.9284927191169632,2.161054344671025,0.8923851100146838
capacity,9101,s_lr,0.05,dropout,L4 slip,1.0114415648005177,1.1837654394453812,0.8544273477644349
capacity,9101,s_lr,0.05,intermittent,intact,0.6225642181731722,0.8289805214527911,0.7509998149077451
capacity,9101,s_lr,0.05,intermittent,L4 failure,1.9284927191169632,2.229562375665545,0.8649646855209827
capacity,9101,s_lr,0.05,intermittent,L4 slip,1.0114415648005177,1.2571045665518015,0.8045802964306067
capacity,9101,s_lr,0.05,delayed,intact,0.6225642181731722,0.6461877134281909,0.963441744923174
capacity,9101,s_lr,0.05,delayed,L4 failure,1.9284927191169632,1.9707333565704175,0.9785660311108937
capacity,9101,s_lr,0.05,delayed,L4 slip,1.0114415648005177,1.0416265656960741,0.9710212835485958
capacity,9101,s_lr,0.05,noisy,intact,0.6225642181731722,0.610010120587603,1.0205801463973685
capacity,9101,s_lr,0.05,noisy,L4 failure,1.9284927191169632,1.9197463364746028,1.0045560095498982
capacity,9101,s_lr,0.05,noisy,L4 slip,1.0114415648005177,1.0014272685493926,1.0100000235320448
capacity,9101,s_lr,0.05,stuck,intact,0.6225642181731722,0.6389913268174983,0.9742921258006092
capacity,9101,s_lr,0.05,stuck,L4 failure,1.9284927191169632,1.9919079622484035,0.9681635676279645
capacity,9101,s_lr,0.05,stuck,L4 slip,1.0114415648005177,1.0447444709752545,0.9681233956245311
capacity,9101,s_lr,0.1,dropout,intact,0.40507582758476907,0.5906958718371621,0.6857603834692734
capacity,9101,s_lr,0.1,dropout,L4 failure,1.5463079374553084,1.962973751255938,0.7877374501141235
capacity,9101,s_lr,0.1,dropout,L4 slip,0.7290947255795581,0.9997473894337234,0.7292789491478759
capacity,9101,s_lr,0.1,intermittent,intact,0.40507582758476907,0.7205761953292381,0.562155439231081
capacity,9101,s_lr,0.1,intermittent,L4 failure,1.5463079374553084,2.0772251668739985,0.7444103615316467
capacity,9101,s_lr,0.1,intermittent,L4 slip,0.7290947255795581,1.1296058464506926,0.6454417068311298
capacity,9101,s_lr,0.1,delayed,intact,0.40507582758476907,0.42929741629203083,0.9435785360264434
capacity,9101,s_lr,0.1,delayed,L4 failure,1.5463079374553084,1.6103002297496587,0.9602606451193895
capacity,9101,s_lr,0.1,delayed,L4 slip,0.7290947255795581,0.7681714285202966,0.9491302312349593
capacity,9101,s_lr,0.1,noisy,intact,0.40507582758476907,0.39052522995766303,1.0372590463071578
capacity,9101,s_lr,0.1,noisy,L4 failure,1.5463079374553084,1.5320708364003615,1.0092927172273558
capacity,9101,s_lr,0.1,noisy,L4 slip,0.7290947255795581,0.7153069024049012,1.0192753951182374
capacity,9101,s_lr,0.1,stuck,intact,0.40507582758476907,0.41315367669193687,0.9804483184759579
capacity,9101,s_lr,0.1,stuck,L4 failure,1.5463079374553084,1.6547529294242913,0.9344645414788827
capacity,9101,s_lr,0.1,stuck,L4 slip,0.7290947255795581,0.7624529436448141,0.9562488172636713
capacity,9101,s_lr,0.2,dropout,intact,0.4227743644000637,0.34376326101346744,1.2298416158656957
capacity,9101,s_lr,0.2,dropout,L4 failure,1.072959397557834,1.6410012497088224,0.6538443512753076
capacity,9101,s_lr,0.2,dropout,L4 slip,0.5058121854786136,0.708353128473978,0.7140678358664087
capacity,9101,s_lr,0.2,intermittent,intact,0.4227743644000637,0.5343073747494597,0.7912568390026536
capacity,9101,s_lr,0.2,intermittent,L4 failure,1.072959397557834,1.7961916874361363,0.5973523900944916
capacity,9101,s_lr,0.2,intermittent,L4 slip,0.5058121854786136,0.9075646321305818,0.557329106458433
capacity,9101,s_lr,0.2,delayed,intact,0.4227743644000637,0.4314993559303769,0.9797798272224513
capacity,9101,s_lr,0.2,delayed,L4 failure,1.072959397557834,1.1258851405152532,0.9529918807408736
capacity,9101,s_lr,0.2,delayed,L4 slip,0.5058121854786136,0.5247580278483588,0.9638960409096972
capacity,9101,s_lr,0.2,noisy,intact,0.4227743644000637,0.41962013814371285,1.0075168610122105
capacity,9101,s_lr,0.2,noisy,L4 failure,1.072959397557834,1.05847933789464,1.0136800588776682
capacity,9101,s_lr,0.2,noisy,L4 slip,0.5058121854786136,0.49757879360610435,1.0165469107170733
capacity,9101,s_lr,0.2,stuck,intact,0.4227743644000637,0.47509618154386946,0.8898711057331989
capacity,9101,s_lr,0.2,stuck,L4 failure,1.072959397557834,1.1561910952768975,0.9280121616062695
capacity,9101,s_lr,0.2,stuck,L4 slip,0.5058121854786136,0.5212903229713304,0.970308028346868
capacity,9101,s_lr,0.4,dropout,intact,0.5756605454030529,0.37878710459079157,1.5197469460449193
capacity,9101,s_lr,0.4,dropout,L4 failure,0.8329048676619714,1.227101997948864,0.6787576493675307
capacity,9101,s_lr,0.4,dropout,L4 slip,0.5904590193478818,0.42346440052099316,1.3943533827670833
capacity,9101,s_lr,0.4,intermittent,intact,0.5756605454030529,0.3748070660056894,1.53588498620865
capacity,9101,s_lr,0.4,intermittent,L4 failure,0.8329048676619714,1.3622663239316484,0.6114111851918336
capacity,9101,s_lr,0.4,intermittent,L4 slip,0.5904590193478818,0.6015521247383637,0.9815591950650882
capacity,9101,s_lr,0.4,delayed,intact,0.5756605454030529,0.6141294008526224,0.9373603423054465
capacity,9101,s_lr,0.4,delayed,L4 failure,0.8329048676619714,0.8469796071815393,0.9833824340040442
capacity,9101,s_lr,0.4,delayed,L4 slip,0.5904590193478818,0.6236864444923302,0.9467241505120494
capacity,9101,s_lr,0.4,noisy,intact,0.5756605454030529,0.5612537118992968,1.0256690213326214
capacity,9101,s_lr,0.4,noisy,L4 failure,0.8329048676619714,0.8318009448312285,1.0013271478442078
capacity,9101,s_lr,0.4,noisy,L4 slip,0.5904590193478818,0.5761596601504431,1.0248183970285336
capacity,9101,s_lr,0.4,stuck,intact,0.5756605454030529,0.8176654216235985,0.7040294601916659
capacity,9101,s_lr,0.4,stuck,L4 failure,0.8329048676619714,0.8527138250684534,0.976769513025203
capacity,9101,s_lr,0.4,stuck,L4 slip,0.5904590193478818,0.7790434444019695,0.7579282305637601
capacity,9101,s_lr,1.0,dropout,intact,0.5325191852504204,0.7044416147134995,0.7559450976884706
capacity,9101,s_lr,1.0,dropout,L4 failure,0.8715863099996731,0.8596149292533427,1.0139264458293304
capacity,9101,s_lr,1.0,dropout,L4 slip,0.5978584764494214,0.6138505852702014,0.9739478804703905
capacity,9101,s_lr,1.0,intermittent,intact,0.5325191852504204,0.5557193915115661,0.95825194042979
capacity,9101,s_lr,1.0,intermittent,L4 failure,0.8715863099996731,0.8839962609403147,0.9859615345799755
capacity,9101,s_lr,1.0,intermittent,L4 slip,0.5978584764494214,0.5761640615598342,1.0376531900147579
capacity,9101,s_lr,1.0,delayed,intact,0.5325191852504204,0.5859233155555612,0.9088547444907461
capacity,9101,s_lr,1.0,delayed,L4 failure,0.8715863099996731,0.894143278318505,0.9747725349328222
capacity,9101,s_lr,1.0,delayed,L4 slip,0.5978584764494214,0.6432040175509146,0.9295005319242992
capacity,9101,s_lr,1.0,noisy,intact,0.5325191852504204,0.48618678817967564,1.0952975239089018
capacity,9101,s_lr,1.0,noisy,L4 failure,0.8715863099996731,0.8918365187002086,0.9772938108320023
capacity,9101,s_lr,1.0,noisy,L4 slip,0.5978584764494214,0.5886564556532063,1.015632243064427
capacity,9101,s_lr,1.0,stuck,intact,0.5325191852504204,1.168439733762288,0.45575237632132615
capacity,9101,s_lr,1.0,stuck,L4 failure,0.8715863099996731,1.229785029522937,0.7087306228941349
capacity,9101,s_lr,1.0,stuck,L4 slip,0.5978584764494214,1.158783153116887,0.5159364587250908
capacity,9101,s_rl,0.0,dropout,intact,0.35122009874634486,0.35122009874634486,1.0
capacity,9101,s_rl,0.0,dropout,L4 failure,2.218157124271256,2.218157124271256,1.0
capacity,9101,s_rl,0.0,dropout,L4 slip,0.8178591450753065,0.8178591450753065,1.0
capacity,9101,s_rl,0.0,intermittent,intact,0.35122009874634486,0.35122009874634486,1.0
capacity,9101,s_rl,0.0,intermittent,L4 failure,2.218157124271256,2.218157124271256,1.0
capacity,9101,s_rl,0.0,intermittent,L4 slip,0.8178591450753065,0.8178591450753065,1.0
capacity,9101,s_rl,0.0,delayed,intact,0.35122009874634486,0.35122009874634486,1.0
capacity,9101,s_rl,0.0,delayed,L4 failure,2.218157124271256,2.218157124271256,1.0
capacity,9101,s_rl,0.0,delayed,L4 slip,0.8178591450753065,0.8178591450753065,1.0
capacity,9101,s_rl,0.0,noisy,intact,0.35122009874634486,0.35122009874634486,1.0
capacity,9101,s_rl,0.0,noisy,L4 failure,2.218157124271256,2.218157124271256,1.0
capacity,9101,s_rl,0.0,noisy,L4 slip,0.8178591450753065,0.8178591450753065,1.0
capacity,9101,s_rl,0.0,stuck,intact,0.35122009874634486,0.35122009874634486,1.0
capacity,9101,s_rl,0.0,stuck,L4 failure,2.218157124271256,2.218157124271256,1.0
capacity,9101,s_rl,0.0,stuck,L4 slip,0.8178591450753065,0.8178591450753065,1.0
capacity,9101,s_rl,0.025,dropout,intact,0.335093929375318,0.32749479041803353,1.0232038468385543
capacity,9101,s_rl,0.025,dropout,L4 failure,2.1253508707729267,2.1806074893324063,0.9746599886362876
capacity,9101,s_rl,0.025,dropout,L4 slip,0.7716662710702532,0.7819568081341586,0.986840018583047
capacity,9101,s_rl,0.025,intermittent,intact,0.335093929375318,0.34541349278671374,0.9701240292377118
capacity,9101,s_rl,0.025,intermittent,L4 failure,2.1253508707729267,2.187164260791372,0.9717381126207322
capacity,9101,s_rl,0.025,intermittent,L4 slip,0.7716662710702532,0.8020627970721849,0.9621020621915268
capacity,9101,s_rl,0.025,delayed,intact,0.335093929375318,0.33512544395429444,0.9999059618434083
capacity,9101,s_rl,0.025,delayed,L4 failure,2.1253508707729267,2.1355356180116383,0.995230823053097
capacity,9101,s_rl,0.025,delayed,L4 slip,0.7716662710702532,0.7749029728133697,0.9958230877197886
capacity,9101,s_rl,0.025,noisy,intact,0.335093929375318,0.3292996630248653,1.0175957251131933
capacity,9101,s_rl,0.025,noisy,L4 failure,2.1253508707729267,2.119294452682383,1.0028577520612476
capacity,9101,s_rl,0.025,noisy,L4 slip,0.7716662710702532,0.7660544752533021,1.0073255832296986
capacity,9101,s_rl,0.025,stuck,intact,0.335093929375318,0.33883132777193514,0.9889697377713175
